titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
QuanBench+: A Unified Multi-Framework Benchmark for LLM-Based Quantum Code Generation,"Large Language Models (LLMs) are increasingly used for code generation, yet quantum code generation is still evaluated mostly within single frameworks, making it difficult to separate quantum reasoning from framework familiarity. We introduce QuanBench+, a unified benchmark spanning Qiskit, PennyLane, and Cirq, with 42 aligned tasks covering quantum algorithms, gate decomposition, and state preparation.
  We evaluate models with executable functional tests, report Pass@1 and Pass@5, and use KL-divergence-based acceptance for probabilistic outputs. We additionally study Pass@1 after feedback-based repair, where a model may revise code after a runtime error or wrong answer. Across frameworks, the strongest one-shot scores reach 59.5% in Qiskit, 54.8% in Cirq, and 42.9% in PennyLane; with feedback-based repair, the best scores rise to 83.3%, 76.2%, and 66.7%, respectively. These results show clear progress, but also that reliable multi-framework quantum code generation remains unsolved and still depends strongly on framework-specific knowledge.","['cs.LG', 'cs.AI', 'cs.PL', 'cs.SE', 'quant-ph']",http://arxiv.org/abs/2604.08570v2,https://arxiv.org/pdf/2604.08570v2,25/03/2026-20:51:21,"['Ali Slim', 'Haydar Hamieh', 'Jawad Kotaich', 'Yehya Ghosn', 'Mahdi Chehimi', 'Ammar Mohanna', 'Hasan Abed Al Kader Hammoud', 'Bernard Ghanem']",cs.LG
RoLegalGEC: Legal Domain Grammatical Error Detection and Correction Dataset for Romanian,"The importance of clear and correct text in legal documents cannot be understated, and, consequently, a grammatical error correction tool meant to assist a professional in the law must have the ability to understand the possible errors in the context of a legal environment, correcting them accordingly, and implicitly needs to be trained in the same environment, using realistic legal data. However, the manually annotated data required by such a process is in short supply for languages such as Romanian, much less for a niche domain. The most common approach is the synthetic generation of parallel data; however, it requires a structured understanding of the Romanian grammar. In this paper, we introduce, to our knowledge, the first Romanian-language parallel dataset for the detection and correction of grammatical errors in the legal domain, RoLegalGEC, which aggregates 350,000 examples of errors in legal passages, along with error annotations. Moreover, we evaluate several neural network models that transform the dataset into a valuable tool for both detecting and correcting grammatical errors, including knowledge-distillation Transformers, sequence tagging architectures for detection, and a variety of pre-trained text-to-text Transformer models for correction. We consider that the set of models, together with the novel RoLegalGEC dataset, will enrich the resource base for further research on Romanian.","['cs.CL', 'cs.AI', 'cs.LG']",http://arxiv.org/abs/2604.19593v2,https://arxiv.org/pdf/2604.19593v2,21/04/2026-15:43:33,"['Mircea Timpuriu', 'Mihaela-Claudia Cercel', 'Dumitru-Clementin Cercel']",cs.CL
A provably stable numerical method for the anisotropic diffusion equation in confined magnetic fields: Curvilinear coordinates and multi-block domains,"We present a robust and accurate numerical method for the anisotropic diffusion equation in curvilinear coordinates. This study extends the recent work [Muir et al., Computer Physics Communications, 2025] for solving the anisotropic diffusion equation in magnetic fields from Cartesian meshes to to curvilinear coordinates and complex geometries. The method uses summation by parts with simultaneous approximation terms for computing the diffusion perpendicular to field lines. The diffusion along field lines is computed using a penalty approach, similar to a simultaneous approximation term, but applied across the volume. To extend the method to complex geometry we use a multi-block approach with piecewise smooth structured meshes. That is, the domain is split into sub-grids, with locally adjacent boundaries coupled weakly using penalties. We prove the semi-discrete stability for the curvilinear implementation by deriving discrete energy estimates. The approach is verified though a number of numerical tests, which demonstrate the convergence properties of the method in multi-domain approach. Finally, we present a qualitative result generated in complex geometry and magnetic field, which is generated by the Stepped Pressure Equilibrium Code.",['math.NA'],http://arxiv.org/abs/2604.20766v1,https://arxiv.org/pdf/2604.20766v1,22/04/2026-16:51:13,"['Dean Muir', 'Kenneth Duru', 'Stuart Hudson', 'Matthew Hole']",math.NA
Personalized electric vehicle energy consumption estimation framework that integrates driver behavior with map data,"This paper presents a personalized Battery Electric Vehicle (BEV) energy consumption estimation framework that integrates map-based contextual features with driver-specific velocity prediction and physics-based energy consumption modeling. The system combines route selection, detailed road feature processing, a rule-based reference velocity generator, a PID controller-based vehicle dynamics simulator, and a Bidirectional LSTM model trained to reproduce individual driving behavior. The predicted individual-specific velocity profiles are coupled with a quasi-steady backward energy consumption model to compute tractive power, regenerative braking, and State-of-Charge (SOC) evolution. Evaluation across urban, freeway, and hilly routes demonstrates that the proposed approach captures key driver behavioral patterns such as deceleration at intersections, speed-limit tracking, and road grade-dependent responses, while producing accurate power and SOC trajectories. The results highlight the effectiveness of combining learned driver behavior with map-based context and physics-based energy consumption modeling to produce accurate, personalized BEV SOC depletion profiles.","['eess.SY', 'cs.LG']",http://arxiv.org/abs/2604.20764v1,https://arxiv.org/pdf/2604.20764v1,22/04/2026-16:49:52,"['Sreechakra Vasudeva Raju Rachavelpula', 'Sangwhan Cha']",eess.SY
"Coverage, Not Averages: Semantic Stratification for Trustworthy Retrieval Evaluation","Retrieval quality is the primary bottleneck for accuracy and robustness in retrieval-augmented generation (RAG). Current evaluation relies on heuristically constructed query sets, which introduce a hidden intrinsic bias. We formalize retrieval evaluation as a statistical estimation problem, showing that metric reliability is fundamentally limited by the evaluation-set construction. We further introduce \emph{semantic stratification}, which grounds evaluation in corpus structure by organizing documents into an interpretable global space of entity-based clusters and systematically generating queries for missing strata. This yields (1) formal semantic coverage guarantees across retrieval regimes and (2) interpretable visibility into retrieval failure modes.
  Experiments across multiple benchmarks and retrieval methods validate our framework. The results expose systematic coverage gaps, identify structural signals that explain variance in retrieval performance, and show that stratified evaluation yields more stable and transparent assessments while supporting more trustworthy decision-making than aggregate metrics.","['cs.IR', 'cs.AI', 'cs.LG']",http://arxiv.org/abs/2604.20763v1,https://arxiv.org/pdf/2604.20763v1,22/04/2026-16:49:30,"['Andrew Klearman', 'Radu Revutchi', 'Rohin Garg', 'Rishav Chakravarti', 'Samuel Marc Denton', 'Yuan Xue']",cs.IR
Spontaneous Baryogenesis from Axions on Induced Electroweak Walls,"We propose a baryogenesis mechanism in which an electroweak phase boundary is induced by a wall-like configuration of a scalar field, such as a domain wall or a shock wave, coupled to the Higgs field. If the Higgs mass parameter depends on the scalar field value, the wall locally separates the electroweak-symmetric and broken phases, thereby providing an induced electroweak wall. We focus on the case where the scalar field is an axion-like particle coupled to the SU(2) Chern--Simons density. The motion of the wall then generates a local effective chemical potential for B+L, realizing a spontaneous baryogenesis mechanism. In the presence of unsuppressed sphaleron transitions in front of the wall, this biases the plasma and leads to baryon asymmetry generation. We discuss the parametric conditions for the induced wall, cosmological realizations based on domain walls and shock waves, and the associated implications for baryon inhomogeneities and gravitational waves. The axion coupling is predicted to be sufficiently weak to evade current experimental and observational bounds.","['hep-ph', 'astro-ph.CO']",http://arxiv.org/abs/2604.20762v1,https://arxiv.org/pdf/2604.20762v1,22/04/2026-16:49:26,"['Miguel Vanvlasselaer', 'Wen Yin']",hep-ph
Rays as Pixels: Learning A Joint Distribution of Videos and Camera Trajectories,"Recovering camera parameters from images and rendering scenes from novel viewpoints have been treated as separate tasks in computer vision and graphics. This separation breaks down when image coverage is sparse or poses are ambiguous, since each task depends on what the other produces. We propose Rays as Pixels, a Video Diffusion Model (VDM) that learns a joint distribution over videos and camera trajectories. To our knowledge, this is the first model to predict camera poses and do camera-controlled video generation within a single framework. We represent each camera as dense ray pixels (raxels), a pixel-aligned encoding that lives in the same latent space as video frames, and denoise the two jointly through a Decoupled Self-Cross Attention mechanism. A single trained model handles three tasks: predicting camera trajectories from video, generating video from input images along a pre-defined trajectory, and jointly synthesizing video and trajectory from input images. We evaluate on pose estimation and camera-controlled video generation, and introduce a closed-loop self-consistency test showing that the model's predicted poses and its renderings conditioned on those poses agree. Ablations against Plücker embeddings confirm that representing cameras in a shared latent space with video is subtantially more effective.","['cs.CV', 'cs.AI', 'cs.LG']",http://arxiv.org/abs/2604.09429v3,https://arxiv.org/pdf/2604.09429v3,10/04/2026-15:47:23,"['Wonbong Jang', 'Shikun Liu', 'Soubhik Sanyal', 'Juan Camilo Perez', 'Kam Woh Ng', 'Sanskar Agrawal', 'Juan-Manuel Perez-Rua', 'Yiannis Douratsos', 'Tao Xiang']",cs.CV
Geometric Renyi Differential Privacy: Ricci Curvature Characterized by Heat Diffusion Mechanisms,"In this paper, we develop a novel privacy mechanism for Riemannian manifold-valued data. Our key contribution lies in uncovering unexpected connections among geometric analysis, heat diffusion models, and differential privacy (DP). We characterize the Renyi divergence via dimension-free Harnack inequalities on Riemannian manifolds and establish Renyi differential privacy guarantees governed by Ricci curvature. For manifolds with nonnegative Ricci curvature, we propose a mechanism based on heat diffusion. In contrast, for general manifolds we introduce a Langevin-process-based approach that yields intrinsic mechanisms supporting normalization-free sampling and continuous privacy-utility trade-offs. We derive detailed utility analyses for both mechanisms. As a statistical application, we develop privacy-preserving estimation of the generalized Frechet mean, including nontrivial sensitivity analysis and phase transition characterizations. Numerical experiments further demonstrate the advantages of the proposed DP mechanisms over existing approaches.","['stat.ML', 'stat.ME']",http://arxiv.org/abs/2604.20761v1,https://arxiv.org/pdf/2604.20761v1,22/04/2026-16:48:55,"['Xiaotian Chang', 'Yangdi Jiang', 'Cyrus Mostajeran', 'Qirui Hu']",stat.ML
Exploring High-Order Self-Similarity for Video Understanding,"Space-time self-similarity (STSS), which captures visual correspondences across frames, provides an effective way to represent temporal dynamics for video understanding. In this work, we explore higher-order STSS and demonstrate how STSSs at different orders reveal distinct aspects of these dynamics. We then introduce the Multi-Order Self-Similarity (MOSS) module, a lightweight neural module designed to learn and integrate multi-order STSS features. It can be applied to diverse video tasks to enhance motion modeling capabilities while consuming only marginal computational cost and memory usage. Extensive experiments on video action recognition, motion-centric video VQA, and real-world robotic tasks consistently demonstrate substantial improvements, validating the broad applicability of MOSS as a general temporal modeling module. The source code and checkpoints will be publicly available.",['cs.CV'],http://arxiv.org/abs/2604.20760v1,https://arxiv.org/pdf/2604.20760v1,22/04/2026-16:48:43,"['Manjin Kim', 'Heeseung Kwon', 'Karteek Alahari', 'Minsu Cho']",cs.CV
Autark: A Serverless Toolkit for Prototyping Urban Visual Analytics Systems,"The development of visual analytics (VA) systems has traditionally been a labor-intensive process, balancing design methodologies with complex software engineering practices. In domain-specific fields like urban VA, this challenge is amplified by heterogeneous data streams and a reliance on complex, multi-service architectures that hinder fast development, deployment, and reproducibility. Despite the richness of the urban VA literature, the field lacks a consolidated toolkit that encapsulates the core components of these systems, such as spatial data management, analytical processing, and visualization, into a unified, lightweight framework. In this paper, we introduce Autark, a serverless toolkit designed for the rapid prototyping of urban VA systems. Autark provides domain-aware abstractions through a self-contained architecture, enabling researchers to transition from design intention to deployed, shareable systems within hours. Furthermore, Autark's structured, tightly scoped interfaces make it well-suited for AI-assisted coding workflows, where LLMs produce more reliable code when composing from well-defined abstractions rather than generating complex solutions from scratch. Our contributions are: (1) the Autark toolkit, a serverless architecture for rapid prototyping of urban VA; (2) a comparative study of LLM coding effectiveness with and without Autark; and (3) a series of usage scenarios demonstrating its capability to streamline the creation of robust, shareable urban VA prototypes. Autark is available at https://autarkjs.org/.","['cs.HC', 'cs.GR', 'cs.SE']",http://arxiv.org/abs/2604.20759v1,https://arxiv.org/pdf/2604.20759v1,22/04/2026-16:48:24,"['Lucas Alexandre', 'João Rulff', 'Talisson Souza', 'Gustavo Moreira', 'Daniel de Oliveira', 'Claudio Silva', 'Fabio Miranda', 'Marcos Lage']",cs.HC
Stability under product and composition for uniform Carleman asymptotic expansions,"We study the stability under point-wise product and under composition in Carleman classes of holomorphic functions, defined on sectors of the Riemann surface of the logarithm, and admitting a uniform asymptotic expansion with remainders controlled by a given sequence of positive real numbers $\mathbf{M}$. On the one hand, the well-known conditions of algebrability and Faà di Bruno, imposed on the sequence $\mathbf{M}$, ensure the desired stability with respect to each operation in both the Roumieu and the Beurling settings. On the other hand, these conditions turn out to be necessary for the corresponding stability in the Roumieu case as long as the existence of suitable characteristic functions, in a precise sense, is guaranteed within the class. The construction of such functions rests on classical results of B. Rodríguez-Salinas, and is given in detail. Our results are inspired by, and thoroughly generalize, several partial statements by G.~Auberson and G.~Mennessier for Gevrey classes of order 1.",['math.CV'],http://arxiv.org/abs/2604.20758v1,https://arxiv.org/pdf/2604.20758v1,22/04/2026-16:45:56,"['Javier Jiménez-Garrido', 'Ignacio Miguel-Cantero', 'Javier Sanz', 'Gerhard Schindl']",math.CV
V-tableR1: Process-Supervised Multimodal Table Reasoning with Critic-Guided Policy Optimization,"We introduce V-tableR1, a process-supervised reinforcement learning framework that elicits rigorous, verifiable reasoning from multimodal large language models (MLLMs). Current MLLMs trained solely on final outcomes often treat visual reasoning as a black box, relying on superficial pattern matching rather than performing rigorous multi-step inference. While Reinforcement Learning with Verifiable Rewards could enforce transparent reasoning trajectories, extending it to visual domains remains severely hindered by the ambiguity of grounding abstract logic into continuous pixel space. We solve this by leveraging the deterministic grid structure of tables as an ideal visual testbed. V-tableR1 employs a specialized critic VLM to provide dense, step-level feedback on the explicit visual chain-of-thought generated by a policy VLM. To optimize this system, we propose Process-Guided Direct Alignment Policy Optimization (PGPO), a novel RL algorithm integrating process rewards, decoupled policy constraints, and length-aware dynamic sampling. Extensive evaluations demonstrate that V-tableR1 explicitly penalizes visual hallucinations and shortcut guessing. By fundamentally shifting multimodal inference from black-box pattern matching to verifiable logical derivation, V-tableR1 4B establishes state-of-the-art accuracy among open-source models on complex tabular benchmarks, outperforming models up to 18x its size and improving over its SFT baseline","['cs.AI', 'cs.LG']",http://arxiv.org/abs/2604.20755v1,https://arxiv.org/pdf/2604.20755v1,22/04/2026-16:44:33,"['Yubo Jiang', 'Yitong An', 'Xin Yang', 'Abudukelimu Wuerkaixi', 'Xuxin Cheng', 'Fengying Xie', 'Zhiguo Jiang', 'Cao Liu', 'Ke Zeng', 'Haopeng Zhang']",cs.AI
Incremental SVD Compression for Nonlinear Oldroyd Equations with General Memory Kernels,"We study mixed finite element/Crank--Nicolson discretizations of a nonlinear Oldroyd problem with general nonsingular and weakly singular memory kernels. Direct evaluation of the history term requires storing all previous velocity snapshots, which leads to $\mathcal{O}(mN)$ memory and $\mathcal{O}(mN^2)$ work over $N$ time steps, where $m$ denotes the number of spatial degrees of freedom. To reduce this burden, we compress the velocity history online by an incremental singular value decomposition and use the compressed representation in the discrete memory term. Under an approximate low-rank assumption of numerical rank $r$, the storage decreases to $\mathcal{O}((m+N)r)$, while the total history-evaluation work becomes $\mathcal{O}(mNr+rN^2)$. For nonsingular kernels, we derive a tolerance-dependent perturbation estimate showing that the baseline finite element accuracy is retained when the compression tolerance is sufficiently small. We also extend the approach to tempered weakly singular kernels via convolution quadrature. Numerical tests show near-indistinguishable solutions from the uncompressed scheme for the reported tolerances, together with substantial memory savings and reduced wall-clock time.",['math.NA'],http://arxiv.org/abs/2604.20751v1,https://arxiv.org/pdf/2604.20751v1,22/04/2026-16:42:22,"['Gang Chen', 'Yangwen Zhang', 'Dujin Zuo']",math.NA
Universal $2$-parameter $\mathcal{N}=2$ supersymmetric $\mathcal{W}_{\infty}$-algebra,"The universal $2$-parameter vertex algebra $\mathcal{W}_{\infty}$ of type $\mathcal{W}(2,3,\dots)$ is a classifying object for vertex algebras of type $\mathcal{W}(2,3,\dots,N)$ for some $N$; under mild hypotheses, all such vertex algebras arise as quotients of $\mathcal{W}_{\infty}$. In 2017, Gaiotto and Rapčák introduced a family of such vertex algebras called $Y$-algebras, and conjectured that they fall into groups of three that are mutually isomorphic. This is a common generalization of both Feigin-Frenkel duality and the coset realization of principal $\mathcal{W}$-algebras in type $A$, and was proven in 2021 for the simple $Y$-algebras (i.e., one label is zero) by the first and third authors. In this paper, we extend this entire story to the $\mathcal{N}=2$ superconformal setting. First, we prove the 2013 conjecture of Gaberdiel and Candu that there exists a universal $2$-parameter vertex algebra $\mathcal{W}^{\mathcal{N}=2}_{\infty}$ which is an extension of the $\mathcal{N}=2$ superconformal algebra, and has four additional generators in weights $i, i + \frac{1}{2}, i + \frac{1}{2}, i+1$, for each integer $i > 1$. This admits many $1$-parameter quotients which we call $\mathcal{N}=2$ supersymmetric $Y$-algebras, and we prove the dualities among these algebras which were conjectured in 2018 by Prochazka and Rapčák. A special case is the coset realization of the principal $\mathcal{W}$-algebra $\mathcal{W}^k(\mathfrak{sl}_{n+1|n})$ which was conjectured in 1992 by Ito. As a corollary, we obtain the strong rationality of $\mathcal{W}_k(\mathfrak{sl}_{n+1|n})$ for $k = -1 + \frac{1}{n+a+1}$ for all positive integers $n,a$, and we describe its module category. This generalizes Adamović's 1999 result on $\mathcal{N}=2$ minimal models, which is the case $n=1$.","['math.RT', 'hep-th', 'math-ph', 'math.QA']",http://arxiv.org/abs/2604.20750v1,https://arxiv.org/pdf/2604.20750v1,22/04/2026-16:40:46,"['Thomas Creutzig', 'Volodymyr Kovalchuk', 'Andrew R. Linshaw', 'Arim Song', 'Uhi Rinn Suh']",math.RT
Where and What: Reasoning Dynamic and Implicit Preferences in Situated Conversational Recommendation,"Situated conversational recommendation (SCR), which utilizes visual scenes grounded in specific environments and natural language dialogue to deliver contextually appropriate recommendations, has emerged as a promising research direction due to its close alignment with real-world scenarios. Compared to traditional recommendations, SCR requires a deeper understanding of dynamic and implicit user preferences, as the surrounding scene often influences users' underlying interests, while both may evolve across conversations. This complexity significantly impacts the timing and relevance of recommendations. To address this, we propose situated preference reasoning (SiPeR), a novel framework that integrates two core mechanisms: (1) Scene transition estimation, which estimates whether the current scene satisfies user needs, and guides the user toward a more suitable scene when necessary; and (2) Bayesian inverse inference, which leverages the likelihood of multimodal large language models (MLLMs) to predict user preferences about candidate items within the scene. Extensive experiments on two representative benchmarks demonstrate SiPeR's superiority in both recommendation accuracy and response generation quality. The code and data are available at https://github.com/DongdingLin/SiPeR.",['cs.AI'],http://arxiv.org/abs/2604.20749v1,https://arxiv.org/pdf/2604.20749v1,22/04/2026-16:39:52,"['Dongding Lin', 'Jian Wang', 'Yongqi Li', 'Wenjie Li']",cs.AI
Amodal SAM: A Unified Amodal Segmentation Framework with Generalization,"Amodal segmentation is a challenging task that aims to predict the complete geometric shape of objects, including their occluded regions. Although existing methods primarily focus on amodal segmentation within the training domain, these approaches often lack the generalization capacity to extend effectively to novel object categories and unseen contexts. This paper introduces Amodal SAM, a unified framework that leverages SAM (Segment Anything Model) for both amodal image and amodal video segmentation. Amodal SAM preserves the powerful generalization ability of SAM while extending its inherent capabilities to the amodal segmentation task. The improvements lie in three aspects: (1) a lightweight Spatial Completion Adapter that enables occluded region reconstruction, (2) a Target-Aware Occlusion Synthesis (TAOS) pipeline that addresses the scarcity of amodal annotations by generating diverse synthetic training data, and (3) novel learning objectives that enforce regional consistency and topological regularization. Extensive experiments demonstrate that Amodal SAM achieves state-of-the-art performance on standard benchmarks, while simultaneously exhibiting robust generalization to novel scenarios. We anticipate that this research will advance the field toward practical amodal segmentation systems capable of operating effectively in unconstrained real-world environments.",['cs.CV'],http://arxiv.org/abs/2604.20748v1,https://arxiv.org/pdf/2604.20748v1,22/04/2026-16:39:44,"['Bo Zhang', 'Zhuotao Tian', 'Xin Tao', 'Songlin Tang', 'Jun Yu', 'Wenjie Pei']",cs.CV
Semantic Interaction Information mediates compositional generalization in latent space,"Are there still barriers to generalization once all relevant variables are known? We address this question via a framework that casts compositional generalization as a variational inference problem over latent variables with parametric interactions. To explore this, we develop the Cognitive Gridworld, a stationary Partially Observable Markov Decision Process (POMDP) where observations are generated jointly by multiple latent variables, yet feedback is provided for only a single goal variable. This setting allows us to define Semantic Interaction Information (SII): a metric measuring the contribution of latent variable interactions to task performance. Using SII, we analyze Recurrent Neural Networks (RNNs) provided with these interactions, finding that SII explains the accuracy gap between Echo State and Fully Trained networks. Our analysis also uncovers a theoretically predicted failure mode where confidence decouples from accuracy, suggesting that utilizing interactions between relevant variables is a non-trivial capability.
  We then address a harder regime where the interactions must be learned by an embedding model. Learning how latent variables interact requires accurate inference, yet accurate inference depends on knowing those interactions. The Cognitive Gridworld reveals this circular dependence as a core challenge for continual meta-learning. We approach this dilemma via Representation Classification Chains (RCCs), a JEPA-style architecture that disentangles these processes: variable inference and variable embeddings are learned by separate modules through Reinforcement Learning and self-supervised learning, respectively. Lastly, we demonstrate that RCCs facilitate compositional generalization to novel combinations of relevant variables. Together, these results establish a grounded setting for evaluating goal-directed generalist agents.",['cs.LG'],http://arxiv.org/abs/2603.27134v4,https://arxiv.org/pdf/2603.27134v4,28/03/2026-04:46:44,['John Schwarcz'],cs.LG
CLIP-SVD: Efficient and Interpretable Vision-Language Adaptation via Singular Values,"Vision-language models (VLMs) like CLIP have shown impressive zero-shot and few-shot learning capabilities across diverse applications. However, adapting these models to new fine-grained domains remains difficult due to reliance on prompt engineering and the high cost of full model fine-tuning. Existing adaptation approaches rely on augmented components, such as prompt tokens and adapter modules, which could limit adaptation quality, destabilize the model, and compromise the rich knowledge learned during pretraining. In this work, we present CLIP-SVD, a multi-modal and parameter-efficient adaptation framework that applies Singular Value Fine-tuning (SVF) to CLIP, leveraging Singular Value Decomposition (SVD) to modify the internal parameter space of CLIP without injecting additional modules. Specifically, we fine-tune only the singular values of the CLIP parameter matrices to rescale the basis vectors for domain adaptation while retaining the pretrained model. This design enables enhanced adaptation performance using only 0.04% of the model's total parameters and better preservation of its generalization ability. CLIP-SVD achieves state-of-the-art classification results on 11 natural and 10 biomedical datasets, outperforming previous methods in both accuracy and generalization under few-shot settings. Additionally, we leverage a natural language-based approach to analyze the effectiveness and dynamics of the CLIP adaptation to allow interpretability of CLIP-SVD. Overall, this work provides the first extensive empirical evaluation of SVD-based finetuning in the vision-language model setting. The code and biomedical corpus are publicly available at https://github.com/HealthX-Lab/CLIP-SVD.","['cs.CV', 'cs.CL']",http://arxiv.org/abs/2509.03740v3,https://arxiv.org/pdf/2509.03740v3,03/09/2025-22:00:23,"['Taha Koleilat', 'Hassan Rivaz', 'Yiming Xiao']",cs.CV
Epistemology gives a Future to Complementarity in Human-AI Interactions,"Human-AI complementarity is the claim that a human supported by an AI system can outperform either alone in a decision-making process. Since its introduction in the humanAI interaction literature, it has gained traction by generalizing the reliance paradigm and by offering a more practical alternative to the contested construct of trust in AI. Yet complementarity faces key theoretical challenges: it lacks precise theoretical anchoring, it is formalized only as a post hoc indicator of relative predictive accuracy, it remains silent about other desiderata of human-AI interactions, and it abstracts away from the magnitude-cost profile of its performance gain. As a result, complementarity is difficult to obtain in empirical settings. In this work, we leverage epistemology to address these challenges by reframing complementarity within the discourse on justificatory AI. Drawing on computational reliabilism, we argue that historical instances of complementarity function as evidence that a given human-AI interaction is a reliable epistemic process for a given predictive task. Together with other reliability indicators assessing the alignment of the human-AI team with the epistemic standards and socio-technical practices, complementarity contributes to the degree of reliability of human-AI teams when generating predictions. This repositioning supports the practical reasoning of those affected by these outputs -- patients, managers, regulators, and others. Our approach suggests that the role and value of complementarity lie not in providing a stand-alone measure of relative predictive accuracy, but in helping calibrate decision-making to the reliability of AI-supported processes. We conclude by translating this repositioning into design- and governance-oriented recommendations, including a minimal reporting checklist for justificatory human-AI interactions and measures of efficient complementarity.","['cs.AI', 'cs.HC', 'cs.LG']",http://arxiv.org/abs/2601.09871v2,https://arxiv.org/pdf/2601.09871v2,14/01/2026-21:04:28,"['Andrea Ferrario', 'Alessandro Facchini', 'Juan M. Durán']",cs.AI
Renormalizable and unitary nonlocal quantum field theory with CPT violation and its implication,"It is a common belief that any relativistic nonlocal quantum field theory encounters either the problem of renormalizability or unitarity or both of them. It is also known that any local relativistic quantum field theory (QFT) possesses the CPT symmetry. In this Letter we show that a previously proposed nonlocal Lorentz invariant QFT, which violates the CPT theorem, is both renormalizable and unitary, thus being a first presented example in the literature of such a nonlocal theory. The theory satisfies the requirement of causality as well. A further generalization of such a nonlocal QFT to include the gauge theories is also envisaged. In particular, dressing such a Standard Model with a CP violating phase, will make the theory satisfying most of the necessary criteria to finally explain the baryon asymmetry of the universe by a viable QFT. As for the necessity of baryon number violation, there are hopefully several possibilities such as by GUT and electroweak baryogenesis, leptogenesis or sphalerons.","['hep-th', 'hep-ph']",http://arxiv.org/abs/2601.04037v2,https://arxiv.org/pdf/2601.04037v2,07/01/2026-15:53:52,"['Moshe M. Chaichian', 'Markku A. Oksanen', 'Anca Tureanu']",hep-th
"Mellin transforms, transfinite diameter and rational approximations of integrals","We establish a higher-dimensional irrationality criterion for periods which are presented as Mellin integrals depending on many parameters. The criterion is stated as an upper bound on the multi-variate transfinite diameter of the image of the domain of integration under the Mellin arguments. Most of the paper is devoted to studying notions of transfinite diameter relative to very general multivariate Vandermonde matrices.
  As a proof of principle, we illustrate how this approach works with detailed computations in the case of a 5-parameter family of integrals for $ζ(2)$
  on $\mathcal{M}_{0,5}$, the moduli space of curves of genus 0 with 5 marked points. This yields a `higher-dimensional' proof of the irrationality of $ζ(2)$, based on an upper bound for a certain kind of transfinite diameter associated to $\mathcal{M}_{0,5}$.",['math.NT'],http://arxiv.org/abs/2604.20741v1,https://arxiv.org/pdf/2604.20741v1,22/04/2026-16:27:57,['Francis Brown'],math.NT
A direct algebraic proof for the non-positivity of Liouvillian spectral values in Markovian quantum dynamics,"Markovian open quantum systems are described by the Lindblad master equation $\partial_tρ=\mathcal{L}(ρ)$, where $ρ$ denotes the system's density operator and $\mathcal{L}$ the Liouville super-operator, which is also known as the Liouvillian. For systems with a finite-dimensional Hilbert space, it is a fundamental property of the Liouvillian that the real parts of all its eigenvalues are non-positive. Analogously, for infinite-dimensional Hilbert spaces, the Liouvillian as a map on trace-class operators only has spectral values with non-positive real parts. The usual arguments for these properties are indirect, using that $\mathcal{L}$ generates a quantum channel and that quantum channels are contractive. We provide a direct algebraic proof based on the Lindblad form of Liouvillians.","['quant-ph', 'cond-mat.stat-mech', 'math-ph']",http://arxiv.org/abs/2504.02256v2,https://arxiv.org/pdf/2504.02256v2,03/04/2025-03:54:25,"['Yikang Zhang', 'Thomas Barthel']",quant-ph
Global Hopf Bifurcation and Symmetric Periodic Solutions in Multi-Agent Systems with Neutral Distributed Delays,"We study the emergence of symmetric oscillatory behavior in multi-agent systems where each agent incorporates a continuous memory of its past states and past rates of change, modeled by distributed retarded and neutral delays. The closed-loop dynamics are described by a system of nonlinear neutral functional differential equations (NFDEs) with a high degree of symmetry, arising from a network of homogeneous agents. By reformulating the problem as a fixed point operator equation, we apply equivariant degree theory to establish rigorous conditions for unbounded global Hopf bifurcation from the consensus equilibrium. Our main results provide sufficient conditions for the local asymptotic stability of consensus and for the existence of unbounded global branches of non-constant periodic solutions with prescribed spatio-temporal symmetries. The question of whether such periodic solutions are stable (and therefore constitute periodic multiconsensus) is not resolved by the degree method; we address it in an illustrative example via numerical simulation. The example, which models eight coupled asset markets with momentum traders and fundamentalists, demonstrates how memory-driven instability can generate periodic boom-bust cycles across clusters of assets. The numerical experiments confirm the bifurcation predictions and reveal the stability of the resulting oscillations, illustrating the power of combining symmetric bifurcation theory with targeted numerical analysis.",['math.DS'],http://arxiv.org/abs/2604.20740v1,https://arxiv.org/pdf/2604.20740v1,22/04/2026-16:26:01,['Casey Crane'],math.DS
High-Fidelity Single-Shot Quantitative Differential Phase Microscopy Using Pseudothermal Sagnac Interferometer,"In this letter, a high-fidelity single-shot differential quantitative phase microscopy (dQPM) method is presented to effectively image nearly transparent biological samples. The proposed method is based on a common-path Sagnac interferometric configuration, which provides superior temporal phase stability and robustness against environmental disturbances. The proposed system exploits a pseudothermal source to achieve high spatial sensitivity and generate dense interference fringes for effective single-shot differential quantitative phase imaging. The effectiveness of the proposed system is experimentally demonstrated with various samples, including polystyrene microspheres, a USAF phase target, fixed and live HeLa cells, and mouse kidney tissue.",['physics.optics'],http://arxiv.org/abs/2604.20739v1,https://arxiv.org/pdf/2604.20739v1,22/04/2026-16:25:49,"['Pawel Goclowski', 'Hong Mao', 'Maciek Trusiak', 'Balpreet S. Ahluwalia', 'Azeem Ahmad']",physics.optics
