titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
Near-Future Policy Optimization,"Reinforcement learning with verifiable rewards (RLVR) has become a core post-training recipe. Introducing suitable off-policy trajectories into on-policy exploration accelerates RLVR convergence and raises the performance ceiling, yet finding a source of such trajectories remains the key challenge. Existing mixed-policy methods either import trajectories from external teachers (high-quality but distributionally far) or replay past training trajectories (close but capped in quality), and neither simultaneously satisfies the strong enough (higher $Q$ , more new knowledge to learn) and close enough (lower $V$ , more readily absorbed) conditions required to maximize the effective learning signal $\mathcal{S} = Q/V$. We propose \textbf{N}ear-Future \textbf{P}olicy \textbf{O}ptimization (\textbf{NPO}), a simple mixed-policy scheme that learns from a policy's own near-future self: a later checkpoint from the same training run is a natural source of auxiliary trajectories that is both stronger than the current policy and closer than any external source, directly balancing trajectory quality against variance cost. We validate NPO through two manual interventions, early-stage bootstrapping and late-stage plateau breakthrough, and further propose \textbf{AutoNPO},an adaptive variant that automatically triggers interventions from online training signals and selects the guide checkpoint that maximizes $S$. On Qwen3-VL-8B-Instruct with GRPO, NPO improves average performance from 57.88 to 62.84, and AutoNPO pushes it to 63.15, raising the final performance ceiling while accelerating convergence.",['cs.LG'],http://arxiv.org/abs/2604.20733v1,https://arxiv.org/pdf/2604.20733v1,22/04/2026-16:20:41,"['Chuanyu Qin', 'Chenxu Yang', 'Qingyi Si', 'Naibin Gu', 'Dingyu Yao', 'Zheng Lin', 'Peng Fu', 'Nan Duan', 'Jiaqi Wang']",cs.LG
Interval POMDP Shielding for Imperfect-Perception Agents,"Autonomous systems that rely on learned perception can make unsafe decisions when sensor readings are misclassified. We study shielding for this setting: given a proposed action, a shield blocks actions that could violate safety. We consider the common case where system dynamics are known but perception uncertainty must be estimated from finite labeled data. From these data we build confidence intervals for the probabilities of perception outcomes and use them to model the system as a finite Interval Partially Observable Markov Decision Process with discrete states and actions. We then propose an algorithm to compute a conservative set of beliefs over the underlying state that is consistent with the observations seen so far.
  This enables us to construct a runtime shield that comes with a finite-horizon guarantee: with high probability over the training data, if the true perception uncertainty rates lie within the learned intervals, then every action admitted by the shield satisfies a stated lower bound on safety. Experiments on four case studies show that our shielding approach (and variants derived from it) improves the safety of the system over state-of-the-art baselines.","['cs.AI', 'eess.SY']",http://arxiv.org/abs/2604.20728v1,https://arxiv.org/pdf/2604.20728v1,22/04/2026-16:12:37,"['William Scarbro', 'Ravi Mangal']",cs.AI
Supplement Generation Training for Enhancing Agentic Task Performance,"Training large foundation models for agentic tasks is increasingly impractical due to the high computational costs, long iteration cycles, and rapid obsolescence as new models are continuously released. Instead of post-training massive models for every new task or domain, we propose Supplement Generation Training (SGT), a more efficient and sustainable strategy. SGT trains a smaller LLM to generate useful supplemental text that, when appended to the original input, helps the larger LLM solve the task more effectively. These lightweight models can dynamically adapt supplements to task requirements, improving performance without modifying the underlying large models. This approach decouples task-specific optimization from large foundation models and enables more flexible, cost-effective deployment of LLM-powered agents in real-world applications.","['cs.LG', 'cs.AI']",http://arxiv.org/abs/2604.20727v1,https://arxiv.org/pdf/2604.20727v1,22/04/2026-16:12:36,"['Young Min Cho', 'Daniele Bonadiman', 'Divya Bhargavi', 'Tamer Alkhouli', 'Salvatore Romeo', 'Dongwei Jiang', 'Khushbu Pahwa', 'Yubin Ge', 'Etsuko Ishii', 'Monica Sunkara', 'Yi Zhang']",cs.LG
Generative Prior-Guided Neural Interface Reconstruction for 3D Electrical Impedance Tomography,"Reconstructing complex 3D interfaces from indirect measurements remains a grand challenge in scientific computing, particularly for ill-posed inverse problems like Electrical Impedance Tomography (EIT). Traditional shape optimization struggles with topological changes and regularization tuning, while emerging deep learning approaches often compromise physical fidelity or require prohibitive amounts of paired training data. We present a transformative ``solver-in-the-loop'' framework that bridges this divide by coupling a pre-trained 3D generative prior with a rigorous boundary integral equation (BIE) solver. Unlike Physics-Informed Neural Networks (PINNs) that treat physics as soft constraints, our architecture enforces the governing elliptic PDE as a hard constraint at every optimization step, ensuring strict physical consistency. Simultaneously, we navigate a compact latent manifold of plausible geometries learned by a differentiable neural shape representation, effectively regularizing the ill-posed problem through data-driven priors rather than heuristic smoothing. By propagating adjoint shape derivatives directly through the neural decoder, we achieve fast, stable convergence with dramatically reduced degrees of freedom. Extensive experiments on 3D high-contrast EIT demonstrate that this principled hybrid approach yields superior geometric accuracy and data efficiency which is difficult to achieve using traditional methods, establishing a robust new paradigm for physics-constrained geometric discovery.","['math.NA', 'cs.CV']",http://arxiv.org/abs/2505.16487v3,https://arxiv.org/pdf/2505.16487v3,22/05/2025-10:13:19,"['Haibo Liu', 'Junqing Chen', 'Guang Lin']",math.NA
Tokenised Flow Matching for Hierarchical Simulation Based Inference,"The cost of simulator evaluations is a key practical bottleneck for Simulation Based Inference (SBI). In hierarchical settings with shared global parameters and exchangeable site-level parameters and observations, this structure can be exploited to improve simulation efficiency. Existing hierarchical SBI approaches factorise the posterior yet still simulate across multiple sites per training sample; We instead explore likelihood factorisation (LF) to train from single-site simulations. In LF sampling we learn a per-site neural surrogate of the simulator and then assemble synthetic multi-site observations to amortise inference for the full hierarchical posterior. Building on this, we propose Tokenised Flow Matching for Posterior Estimation (TFMPE), a tokenised flow matching approach that supports function-valued observations through likelihood factorisation. To enable systematic evaluation, we introduce a benchmark for hierarchical SBI. We validate TFMPE on this benchmark and on realistic infectious disease and computational fluid dynamics models, finding well-calibrated posteriors while reducing computational cost.","['cs.LG', 'cs.AI']",http://arxiv.org/abs/2604.20723v1,https://arxiv.org/pdf/2604.20723v1,22/04/2026-16:07:47,"['Giovanni Charles', 'Cosmo Santoni', 'Seth Flaxman', 'Elizaveta Semenova']",cs.LG
ALAS: Adaptive Long-Horizon Action Synthesis via Async-pathway Stream Disentanglement,"Long-Horizon (LH) tasks in Human-Scene Interaction (HSI) are complex multi-step tasks that require continuous planning, sequential decision-making, and extended execution across domains to achieve the final goal. However, existing methods heavily rely on skill chaining by concatenating pre-trained subtasks, with environment observations and self-state tightly coupled, lacking the ability to generalize to new combinations of environments and skills, failing to complete various LH tasks across domains. To solve this problem, this paper presents ALAS, a cross-domain learning framework for LH tasks via biologically inspired dual-stream disentanglement. Inspired by the brain's ""where-what"" dual pathway mechanism, ALAS comprises two core modules: i) an environment learning module for spatial understanding, which captures object functions, spatial relationships, and scene semantics, achieving cross-domain transfer through complete environment-self disentanglement; ii) a skill learning module for task execution, which processes self-state information including joint degrees of freedom and motor patterns, enabling cross-skill transfer through independent motor pattern encoding. We conducted extensive experiments on various LH tasks in HSI scenes. Compared with existing methods, ALAS can achieve an average subtasks success rate improvement of 23\% and average execution efficiency improvement of 29\%.",['cs.RO'],http://arxiv.org/abs/2604.20721v1,https://arxiv.org/pdf/2604.20721v1,22/04/2026-16:07:24,"['Yutong Shen', 'Hangxu Liu', 'Lei Zhang', 'Penghui Liu', 'Yinqi Liu', 'Liuxiang Yang', 'Tongtong Feng']",cs.RO
COMPASS: COntinual Multilingual PEFT with Adaptive Semantic Sampling,"Large language models (LLMs) often exhibit performance disparities across languages, with naive multilingual fine-tuning frequently degrading performance due to negative cross-lingual interference. To address this, we introduce COMPASS (COntinual Multilingual PEFT with Adaptive Semantic Sampling), a novel data-centric framework for adapting LLMs to target languages. COMPASS leverages parameter-efficient fine-tuning (PEFT) by training lightweight, language-specific adapters on a judiciously selected subset of auxiliary multilingual data. The core of our method is a distribution-aware sampling strategy that uses multilingual embeddings and clustering to identify semantic gaps between existing training data and a target usage distribution. By prioritizing auxiliary data from under-represented semantic clusters, COMPASS maximizes positive cross-lingual transfer while minimizing interference. We extend this into a continual learning framework, COMPASS-ECDA, which monitors for data distribution shifts in production and dynamically updates adapters to prevent model staleness, balancing adaptation to new data with the preservation of existing knowledge. Across three different model architectures (Phi-4-Mini, Llama-3.1-8B, and Qwen2.5-7B) and multiple challenging multilingual benchmarks (Global-MMLU, MMLU-ProX), including unseen long-context tasks (OneRuler), we demonstrate that COMPASS consistently outperforms baseline methods guided by linguistic similarity, providing an effective, efficient, and sustainable solution for developing and maintaining high-performing multilingual models in dynamic environments.","['cs.LG', 'cs.AI', 'cs.CL']",http://arxiv.org/abs/2604.20720v1,https://arxiv.org/pdf/2604.20720v1,22/04/2026-16:07:10,['Noah Flynn'],cs.LG
Localizing entropy production along non-equilibrium trajectories,"Entropy production is a universal measure of irreversibility and energy dissipation in physical, chemical, and biological systems operating far from equilibrium. However, quantifying and spatiotemporally localising it in complex processes directly from experimental data remains a major open challenge. Here we address this issue through a data-driven approach that combines the recently developed short-time thermodynamic uncertainty relation based inference scheme with machine learning techniques. Our approach leverages the flexible function representation provided by deep neural networks to achieve accurate reconstruction of high-dimensional, potentially time-dependent dissipative force fields as well as the localization of fluctuating entropy production in both space and time along nonequilibrium trajectories. We demonstrate the versatility of the framework through applications to diverse systems of fundamental interest and experimental significance, where it successfully addresses distinct challenges in localising entropy production.",['cond-mat.stat-mech'],http://arxiv.org/abs/2503.20427v4,https://arxiv.org/pdf/2503.20427v4,26/03/2025-10:59:27,"['Biswajit Das', 'Sreekanth K Manikandan']",cond-mat.stat-mech
Cyber Defense Benchmark: Agentic Threat Hunting Evaluation for LLMs in SecOps,"We introduce the Cyber Defense Benchmark, a benchmark for measuring how well large language model (LLM) agents perform the core SOC analyst task of threat hunting: given a database of raw Windows event logs with no guided questions or hints, identify the exact timestamps of malicious events.
  The benchmark wraps 106 real attack procedures from the OTRF Security-Datasets corpus - spanning 86 MITRE ATT&CK sub-techniques across 12 tactics - into a Gymnasium reinforcement-learning environment. Each episode presents the agent with an in-memory SQLite database of 75,000-135,000 log records produced by a deterministic campaign simulator that time-shifts and entity-obfuscates the raw recordings.
  The agent must iteratively submit SQL queries to discover malicious event timestamps and explicitly flag them, scored CTF-style against Sigma-rule-derived ground truth.
  Evaluating five frontier models - Claude Opus 4.6, GPT-5, Gemini 3.1 Pro, Kimi K2.5, and Gemini 3 Flash - on 26 campaigns covering 105 of 106 procedures, we find that all models fail dramatically: the best model (Claude Opus 4.6) submits correct flags for only 3.8% of malicious events on average, and no run across any model ever finds all flags.
  We define a passing score as >= 50% recall on every ATT&CK tactic - the minimum bar for unsupervised SOC deployment. No model passes: the leader clears this bar on 5 of 13 tactics and the remaining four on zero.
  These results suggest that current LLMs are poorly suited for open-ended, evidence-driven threat hunting despite strong performance on curated Q&A security benchmarks.","['cs.CR', 'cs.AI']",http://arxiv.org/abs/2604.19533v2,https://arxiv.org/pdf/2604.19533v2,21/04/2026-14:53:23,"['Alankrit Chona', 'Igor Kozlov', 'Ambuj Kumar']",cs.CR
Learning-based Linear Inversion for Quantitative Pulse-Echo Speed-of-Sound Imaging,"Computed ultrasound tomography in echo mode generates maps of tissue speed of sound (SoS) from the shift of echoes when detected under varying steering angles. It solves a linearized inverse problem that requires regularization to complement the echo shift data with a priori constraints. Spatial gradient regularization has been used to enforce smooth solutions, but SoS estimates were found to be biased depending on tissue layer geometry. Here, we propose to train a linear operator to minimize SoS errors on average over a large number of random tissue models that sample the distribution of geometries and SoS values expected in vivo. In an extensive simulation study on liver imaging, we demonstrate that biases are strongly reduced, with residual biases being the result of a partial non-linearity in the actual physical problem. This approach can either be applied directly to echo-shift data or to the SoS maps estimated with gradient regularization, where the former shows slightly better performance, but the latter is computationally more efficient. Experimental phantom results confirm the transferability of our results to real ultrasound data.",['physics.med-ph'],http://arxiv.org/abs/2408.11471v2,https://arxiv.org/pdf/2408.11471v2,21/08/2024-09:38:51,"['Parisa Salemi Yolgunlu', 'Jules Blom', 'Naiara Korta Martiartu', 'Michael Jaeger']",physics.med-ph
GeoRelight: Learning Joint Geometrical Relighting and Reconstruction with Flexible Multi-Modal Diffusion Transformers,"Relighting a person from a single photo is an attractive but ill-posed task, as a 2D image ambiguously entangles 3D geometry, intrinsic appearance, and illumination. Current methods either use sequential pipelines that suffer from error accumulation, or they do not explicitly leverage 3D geometry during relighting, which limits physical consistency. Since relighting and estimation of 3D geometry are mutually beneficial tasks, we propose a unified Multi-Modal Diffusion Transformer (DiT) that jointly solves for both: GeoRelight. We make this possible through two key technical contributions: isotropic NDC-Orthographic Depth (iNOD), a distortion-free 3D representation compatible with latent diffusion models; and a strategic mixed-data training method that combines synthetic and auto-labeled real data. By solving geometry and relighting jointly, GeoRelight achieves better performance than both sequential models and previous systems that ignored geometry.",['cs.CV'],http://arxiv.org/abs/2604.20715v1,https://arxiv.org/pdf/2604.20715v1,22/04/2026-16:01:04,"['Yuxuan Xue', 'Ruofan Liang', 'Egor Zakharov', 'Timur Bagautdinov', 'Chen Cao', 'Giljoo Nam', 'Shunsuke Saito', 'Gerard Pons-Moll', 'Javier Romero']",cs.CV
Learning to Evolve: A Self-Improving Framework for Multi-Agent Systems via Textual Parameter Graph Optimization,"Designing and optimizing multi-agent systems (MAS) is a complex, labor-intensive process of ""Agent Engineering."" Existing automatic optimization methods, primarily focused on flat prompt tuning, lack the structural awareness to debug the intricate web of interactions in MAS. More critically, these optimizers are static; they do not learn from experience to improve their own optimization strategies. To address these gaps, we introduce Textual Parameter Graph Optimization (TPGO), a framework that enables a multi-agent system to learn to evolve. TPGO first models the MAS as a Textual Parameter Graph (TPG), where agents, tools, and workflows are modular, optimizable nodes. To guide evolution, we derive ""textual gradients,"" structured natural language feedback from execution traces, to pinpoint failures and suggest granular modifications. The core of our framework is Group Relative Agent Optimization (GRAO), a novel meta-learning strategy that learns from historical optimization experiences. By analyzing past successes and failures, GRAO becomes progressively better at proposing effective updates, allowing the system to learn how to optimize itself. Extensive experiments on complex benchmarks like GAIA and MCP-Universe show that TPGO significantly enhances the performance of state-of-the-art agent frameworks, achieving higher success rates through automated, self-improving optimization.",['cs.AI'],http://arxiv.org/abs/2604.20714v1,https://arxiv.org/pdf/2604.20714v1,22/04/2026-16:00:46,"['Shan He', 'Runze Wang', 'Zhuoyun Du', 'Huiyu Bai', 'Zouying Cao', 'Yu Cheng', 'Bo Zheng']",cs.AI
Machine Learning Supports Existence of Previously Unrecognized Transient Astronomical Phenomena in Historical Observatory Images,"Transient, star-like point sources that appear and vanish over short timescales are described in astronomical images prior to launch of Sputnik. We have reported that transient numbers diminish significantly in Earth's shadow (shadow deficit) and are more likely within (plus/minus) one day of nuclear testing (nuclear window). These findings remain debated with some arguing that transients identified via existing automated pipelines are simply plate defects. Therefore, we use machine learning (ML) to enhance transient identification accuracy and validate the phenomenon. The model was trained against 250 transient image pairs taken 30 minutes apart that were classified as real versus plate defect by expert visual review; the model demonstrated good discrimination (out-of-fold AUC$=$0.81; sensitivity$=$0.71, specificity$=$0.71). After deployment in a dataset of 107,875 previously-identified transients, the model assigned each a probability of being real. After controlling for ML-identified artifacts, transient counts were significantly elevated for dates within a nuclear window (p$=$.024); transients with the highest probability of being real were more likely to occur within a nuclear window (p$<$.0001). The shadow deficit was significant (p$<$.0001) and largest in the highest probability transients relative to lower probability transients (p$=$.003). Results strongly support existence of an unrecognized population of transient objects in historical astronomical plates warranting further study.",['astro-ph.IM'],http://arxiv.org/abs/2604.18799v2,https://arxiv.org/pdf/2604.18799v2,20/04/2026-20:06:47,"['Stephen Bruehl', 'Brian Doherty', 'Alina Streblyanska', 'Beatriz Villarroel']",astro-ph.IM
Noise-Resilient Quantum Reinforcement Learning,"As a branch of quantum machine learning, quantum reinforcement learning (QRL) aims to solve complex sequential decision-making problems more efficiently and effectively than its classical counterpart by exploiting quantum resources. However, in the noisy intermediate-scale quantum (NISQ) era, its realization is challenged by the ubiquitous noise-induced decoherence. Here, we propose a noise-resilient QRL scheme for a quantum eigensolver with a two-level system as an agent. By investigating the non-Markovian decoherence effect on the QRL for solving the eigenstates of the agent-environment interaction Hamiltonian, we find that the formation of a bound state in the energy spectrum of the total agent-noise system restores the QRL performance to that in the noiseless case. Providing a universal physical mechanism to suppress the decoherence effect on quantum machine learning, our result lays the foundation for designing NISQ algorithms and offers a guideline for their practical implementation.",['quant-ph'],http://arxiv.org/abs/2508.20601v2,https://arxiv.org/pdf/2508.20601v2,28/08/2025-09:45:31,"['Jing-Ci Yue', 'Jun-Hong An']",quant-ph
Visual-Tactile Peg-in-Hole Assembly Learning from Peg-out-of-Hole Disassembly,"Peg-in-hole (PiH) assembly is a fundamental yet challenging robotic manipulation task. While reinforcement learning (RL) has shown promise in tackling such tasks, it requires extensive exploration. In this paper, we propose a novel visual-tactile skill learning framework for the PiH task that leverages its inverse task, i.e., peg-out-of-hole (PooH) disassembly, to facilitate PiH learning. Compared to PiH, PooH is inherently easier as it only needs to overcome existing friction without precise alignment, making data collection more efficient. To this end, we formulate both PooH and PiH as Partially Observable Markov Decision Processes (POMDPs) in a unified environment with shared visual-tactile observation space. A visual-tactile PooH policy is first trained; its trajectories, containing kinematic, visual and tactile information, are temporally reversed and action-randomized to provide expert data for PiH. In the policy learning, visual sensing facilitates the peg-hole approach, while tactile measurements compensate for peg-hole misalignment. Experiments across diverse peg-hole geometries show that the visual-tactile policy attains 6.4% lower contact forces than its single-modality counterparts, and that our framework achieves average success rates of 87.5% on seen objects and 77.1% on unseen objects, outperforming direct RL methods that train PiH policies from scratch by 18.1% in success rate. Demos, code, and datasets are available at https://sites.google.com/view/pooh2pih.",['cs.RO'],http://arxiv.org/abs/2604.20712v1,https://arxiv.org/pdf/2604.20712v1,22/04/2026-15:56:58,"['Yongqiang Zhao', 'Xuyang Zhang', 'Zhuo Chen', 'Matteo Leonetti', 'Emmanouil Spyrakos-Papastavridis', 'Shan Luo']",cs.RO
Efficient Transceiver Design for Aerial Image Transmission and Large-scale Scene Reconstruction,"Large-scale three-dimensional (3D) scene reconstruction in low-altitude intelligent networks (LAIN) demands highly efficient wireless image transmission. However, existing schemes struggle to balance severe pilot overhead with the transmission accuracy required to maintain reconstruction fidelity. To strike a balance between efficiency and reliability, this paper proposes a novel deep learning-based end-to-end (E2E) transceiver design that integrates 3D Gaussian Splatting (3DGS) directly into the training process. By jointly optimizing the communication modules via the combined 3DGS rendering loss, our approach explicitly improves scene recovery quality. Furthermore, this task-driven framework enables the use of a sparse pilot scheme, significantly reducing transmission overhead while maintaining robust image recovery under low-altitude channel conditions. Extensive experiments on real-world aerial image datasets demonstrate that the proposed E2E design significantly outperforms existing baselines, delivering superior transmission performance and accurate 3D scene reconstructions.","['cs.CV', 'cs.LG', 'eess.SP']",http://arxiv.org/abs/2604.11098v2,https://arxiv.org/pdf/2604.11098v2,13/04/2026-07:14:10,"['Zeyi Ren', 'Jialin Dong', 'Wei Zuo', 'Yikun Wang', 'Bingyang Cheng', 'Sheng Zhou', 'Zhisheng Niu']",cs.CV
EvolveSignal: A Large Language Model Powered Coding Agent for Discovering Traffic Signal Control Strategies,"In traffic engineering, fixed-time traffic signal control remains widely used for its low cost, stability, and interpretability. However, its design relies on hand-crafted formulas (e.g., Webster) and manual re-timing by engineers to adapt to demand changes, which is labor-intensive and often yields suboptimal results under heterogeneous or congested conditions. This paper introduces EvolveSignal, an LLM-powered coding agent for automatically discovering interpretable heuristic strategies for fixed-time traffic signal control. Rather than deriving entirely new analytical formulations, the proposed framework focuses on exploring code-level variations of existing control logic and identifying effective combinations of heuristic modifications. We formulate the problem as program synthesis, where candidate strategies are represented as Python functions with fixed input-output structures and iteratively optimized through external evaluations (e.g., a traffic simulator) and evolutionary search. Experiments on a signalized intersection demonstrate that the discovered strategies outperform a classical baseline (Webster's method), reducing average delay by 20.1\% and average stops by 47.1\%. Beyond performance, ablation and incremental analyses reveal that EvolveSignal can identify meaningful modifications, such as adjusting cycle length bounds, incorporating right-turn demand, and rescaling green allocations, that provide useful insights for traffic engineers. This work highlights the potential of LLM-driven program synthesis for supporting interpretable and automated heuristic design in traffic signal control.",['cs.LG'],http://arxiv.org/abs/2509.03335v3,https://arxiv.org/pdf/2509.03335v3,03/09/2025-14:10:56,"['Leizhen Wang', 'Peibo Duan', 'Hao Wang', 'Yue Wang', 'Jian Xu', 'Nan Zheng', 'Zhenliang Ma']",cs.LG
Generative Flow Networks for Model Adaptation in Digital Twins of Natural Systems,"Digital twins of natural systems must remain aligned with physical systems that evolve over time, are only partially observed, and are typically modeled by mechanistic simulators whose parameters cannot be measured directly. In such settings, model adaptation is naturally posed as a simulation-based inference problem. However, sparse and indirect observations often fail to identify a unique and optimal calibration, leaving several simulator parameterizations compatible with the available evidence. This article presents a GFlowNet-based approach to model adaptation for digital twins of natural systems. We formulate adaptation as a generative modeling problem over complete simulator configurations, so that plausible parameterizations can be sampled with probability proportional to a reward derived from agreement between simulated and observed behavior. Using a controlled environment agriculture case study based on a mechanistic tomato model, we show that the learned policy recovers dominant regions of the adaptation landscape, retrieves strong calibration hypotheses, and preserves multiple plausible configurations under uncertainty.","['cs.LG', 'eess.SY']",http://arxiv.org/abs/2604.20707v1,https://arxiv.org/pdf/2604.20707v1,22/04/2026-15:48:48,"['Pascal Archambault', 'Houari Sahraoui', 'Eugene Syriani']",cs.LG
Stability and Generalization in Looped Transformers,"Looped transformers promise test-time compute scaling by spending more iterations on harder problems, but it remains unclear which architectural choices let them extrapolate to harder problems at test time rather than memorize training-specific solutions. We introduce a fixed-point based framework for analyzing looped architectures along three axes of stability -- reachability, input-dependence, and geometry -- and use it to characterize when fixed-point iteration yields meaningful predictions. Theoretically, we prove that looped networks without recall have countable fixed points and cannot achieve strong input-dependence at any spectral regime, while recall combined with outer normalization reliably produces a regime in which fixed points are simultaneously reachable, locally smooth in the input, and supported by stable backpropagation. Empirically, we train single-layer looped transformers on chess, sudoku, and prefix-sums and find that downstream performance tracks the framework's predictions across tasks and architectural configurations. We additionally introduce internal recall, a novel recall placement variant, and show that it becomes competitive with -- and on sudoku, substantially better than -- standard recall placement once outer normalization is applied.","['cs.LG', 'cs.AI']",http://arxiv.org/abs/2604.15259v2,https://arxiv.org/pdf/2604.15259v2,16/04/2026-17:35:49,['Asher Labovich'],cs.LG
SAMix: Calibrated and Accurate Continual Learning via Sphere-Adaptive Mixup and Neural Collapse,"While most continual learning methods focus on mitigating forgetting and improving accuracy, they often overlook the critical aspect of network calibration, despite its importance. Neural collapse, a phenomenon where last-layer features collapse to their class means, has demonstrated advantages in continual learning by reducing feature-classifier misalignment. Few works aim to improve the calibration of continual models for more reliable predictions. Our work goes a step further by proposing a novel method that not only enhances calibration but also improves performance by reducing overconfidence, mitigating forgetting, and increasing accuracy. We introduce Sphere-Adaptive Mixup (SAMix), an adaptive mixup strategy tailored for neural collapse-based methods. SAMix adapts the mixing process to the geometric properties of feature spaces under neural collapse, ensuring more robust regularization and alignment. Experiments show that SAMix significantly boosts performance, surpassing SOTA methods in continual learning while also improving model calibration. SAMix enhances both across-task accuracy and the broader reliability of predictions, making it a promising advancement for robust continual learning systems.",['cs.LG'],http://arxiv.org/abs/2510.15751v2,https://arxiv.org/pdf/2510.15751v2,17/10/2025-15:36:46,"['Trung-Anh Dang', 'Vincent Nguyen', 'Ngoc-Son Vu', 'Christel Vrain']",cs.LG
QuanForge: A Mutation Testing Framework for Quantum Neural Networks,"With the growing synergy between deep learning and quantum computing, Quantum Neural Networks (QNNs) have emerged as a promising paradigm by leveraging quantum parallelism and entanglement. However, testing QNNs remains underexplored due to their complex quantum dynamics and limited interpretability. Developing a mutation testing technique for QNNs is promising while requires addressing stochastic factors, including the inherent randomness of mutation operators and quantum measurements. To tackle these challenges, we propose QuanForge, a mutation testing framework specifically designed for QNNs. We first introduce statistical mutation killing to provide a more reliable criterion. QuanForge incorporates nine post-training mutation operators at both gate and parameter levels, capable of simulating various potential errors in quantum circuits. Finally, a mutant generation algorithm is formalized that systematically produces effective mutants, thereby enabling a robust and reliable mutation analysis. Through extensive experiments on benchmark datasets and QNN architectures, we show that QuanForge can effectively distinguish different test suites and localize vulnerable circuit regions, providing insights for data enhancement and structural assessment of QNNs. We also analyze the generation capabilities of different operators and evaluate performance under simulated noisy conditions to assess the practical feasibility of QuanForge for future quantum devices.","['cs.SE', 'cs.AI']",http://arxiv.org/abs/2604.20706v1,https://arxiv.org/pdf/2604.20706v1,22/04/2026-15:47:44,"['Minqi Shao', 'Shangzhou Xia', 'Jianjun Zhao']",cs.SE
HIRE: A Hybrid Learned Index for Robust and Efficient Performance under Mixed Workloads,"Indexes are critical for efficient data retrieval and updates in modern databases. Recent advances in machine learning have led to the development of learned indexes, which model the cumulative distribution function of data to predict search positions and accelerate query processing. While learned indexes substantially outperform traditional structures for point lookups, they often suffer from high tail latency, suboptimal range query performance, and inconsistent effectiveness across diverse workloads. To address these challenges, this paper proposes HIRE, a hybrid in-memory index structure designed to deliver efficient performance consistently. HIRE combines the structural and performance robustness of traditional indexes with the predictive power of model-based prediction to reduce search overhead while maintaining worst-case stability. Specifically, it employs (1) hybrid leaf nodes adaptive to varying data distributions and workloads, (2) model-accelerated internal nodes augmented by log-based updates for efficient updates, (3) a nonblocking, cost-driven recalibration mechanism for dynamic data, and (4) an inter-level optimized bulk-loading algorithm accounting for leaf and internal-node errors. Experimental results on multiple real-world datasets demonstrate that HIRE outperforms both state-of-the-art learned indexes and traditional structures in range-query throughput, tail latency, and overall stability. Compared to state-of-the-art learned indexes and traditional indexes, HIRE achieves up to 41.7$\times$ higher throughput under mixed workloads, reduces tail latency by up to 98% across varying scenarios.",['cs.DB'],http://arxiv.org/abs/2511.21307v2,https://arxiv.org/pdf/2511.21307v2,26/11/2025-11:52:21,"['Xinyi Zhang', 'Liang Liang', 'Anastasia Ailamaki', 'Jianliang Xu']",cs.DB
SSL-R1: Self-Supervised Visual Reinforcement Post-Training for Multimodal Large Language Models,"Reinforcement learning (RL) with verifiable rewards (RLVR) has demonstrated the great potential of enhancing the reasoning abilities in multimodal large language models (MLLMs). However, the reliance on language-centric priors and expensive manual annotations prevents MLLMs' intrinsic visual understanding and scalable reward designs. In this work, we introduce SSL-R1, a generic self-supervised RL framework that derives verifiable rewards directly from images. To this end, we revisit self-supervised learning (SSL) in visual domains and reformulate widely-used SSL tasks into a set of verifiable visual puzzles for RL post-training, requiring neither human nor external model supervision. Training MLLMs on these tasks substantially improves their performance on multimodal understanding and reasoning benchmarks, highlighting the potential of leveraging vision-centric self-supervised tasks for MLLM post-training. We think this work will provide useful experience in devising effective self-supervised verifiable rewards to enable RL at scale. Project page: https://github.com/Jiahao000/SSL-R1.",['cs.CV'],http://arxiv.org/abs/2604.20705v1,https://arxiv.org/pdf/2604.20705v1,22/04/2026-15:46:42,"['Jiahao Xie', 'Alessio Tonioni', 'Nathalie Rauschmayr', 'Federico Tombari', 'Bernt Schiele']",cs.CV
Auto-ART: Structured Literature Synthesis and Automated Adversarial Robustness Testing,"Adversarial robustness evaluation underpins every claim of trustworthy ML deployment, yet the field suffers from fragmented protocols and undetected gradient masking. We make two contributions. (1) Structured synthesis. We analyze nine peer-reviewed corpus sources (2020--2026) through seven complementary protocols, producing the first end-to-end structured analysis of the field's consensus and unresolved challenges. (2) Auto-ART framework. We introduce Auto-ART, an open-source framework that operationalizes identified gaps: 50+ attacks, 28 defense modules, the Robustness Diagnostic Index (RDI), and gradient-masking detection. It supports multi-norm evaluation (l1/l2/linf/semantic/spatial) and compliance mapping to NIST AI RMF, OWASP LLM Top 10, and the EU AI Act. Empirical validation on RobustBench demonstrates that Auto-ART's pre-screening identifies gradient masking in 92% of flagged cases, and RDI rankings correlate highly with full AutoAttack. Multi-norm evaluation exposes a 23.5 pp gap between average and worst-case robustness on state-of-the-art models. No prior work combines such structured meta-scientific analysis with an executable evaluation framework bridging literature gaps into engineering.","['cs.CR', 'cs.LG']",http://arxiv.org/abs/2604.20704v1,https://arxiv.org/pdf/2604.20704v1,22/04/2026-15:46:11,['Abhijit Talluri'],cs.CR
